tavg,co,no,no2,o3,pm10,pm25,so2,date,latitude,longitude
12.6,0.24,6.6,15.0,78.5,19.0,5.2,0.096,2023-03-23,52.374786000246935,4.86031900024369
12.6,0.24,-0.25,11.15,78.0,19.0,5.2,0.096,2023-03-23,52.38931400010768,4.9438219998869615
12.6,0.21,2.8,11.0,78.5,19.0,7.2,0.096,2023-03-23,52.389983000188224,4.88781099987638
12.6,0.24,2.8499999999999996,11.15,78.5,19.0,2.5,0.096,2023-03-23,52.39397200025616,4.870156999790721
11.3,0.24,7.2,16.25,62.5,16.5,4.733333333333333,0.061,2023-03-24,52.35803899985509,4.899699999642448
11.3,0.26,-0.11,14.0,61.0,16.5,4.7,0.061,2023-03-24,52.359714000013874,4.866208000411839
11.3,0.24,0.3,12.0,62.5,16.5,4.733333333333333,0.061,2023-03-24,52.37205599978701,4.904399999582005
11.3,0.24,2.9,20.0,62.5,17.0,4.733333333333333,0.061,2023-03-24,52.374786000246935,4.86031900024369
11.3,0.24,-0.19,16.25,64.0,16.5,4.733333333333333,0.061,2023-03-24,52.38931400010768,4.9438219998869615
11.3,0.22,3.5,19.0,62.5,16.0,6.3,0.061,2023-03-24,52.389983000188224,4.88781099987638
11.3,0.24,2.2666666666666666,16.25,62.5,16.5,3.2,0.061,2023-03-24,52.39397200025616,4.870156999790721
9.3,0.2,6.3,22.0,69.0,12.5,2.8,0.53,2023-03-25,52.35803899985509,4.899699999642448
9.3,0.22,0.1,18.0,64.0,12.5,5.8,0.53,2023-03-25,52.359714000013874,4.866208000411839
9.3,0.2,0.55,20.0,69.0,12.5,4.65,0.53,2023-03-25,52.37205599978701,4.904399999582005
9.3,0.2,3.0,21.0,69.0,12.0,4.65,0.53,2023-03-25,52.374786000246935,4.86031900024369
9.3,0.2,-0.5,20.6,74.0,12.5,4.65,0.53,2023-03-25,52.38931400010768,4.9438219998869615
9.3,0.18,1.8,22.0,69.0,13.0,6.5,0.53,2023-03-25,52.389983000188224,4.88781099987638
9.3,0.2,1.875,20.6,69.0,12.5,3.5,0.53,2023-03-25,52.39397200025616,4.870156999790721
7.0,0.3,8.5,44.0,47.5,18.0,5.0,0.43,2023-03-26,52.35803899985509,4.899699999642448
7.0,0.25,-0.55,28.0,43.0,18.0,5.8,0.43,2023-03-26,52.359714000013874,4.866208000411839
7.0,0.3,0.4,22.0,47.5,18.0,5.9,0.43,2023-03-26,52.37205599978701,4.904399999582005
7.0,0.3,6.4,47.0,47.5,17.0,5.9,0.43,2023-03-26,52.374786000246935,4.86031900024369
7.0,0.3,-0.1,36.8,52.0,18.0,5.9,0.43,2023-03-26,52.38931400010768,4.9438219998869615
7.0,0.35,5.8,43.0,47.5,19.0,8.4,0.43,2023-03-26,52.389983000188224,4.88781099987638
7.0,0.3,3.408333333333333,36.8,47.5,18.0,4.4,0.43,2023-03-26,52.39397200025616,4.870156999790721
4.3,0.33499999999999996,18.0,34.0,42.0,21.0,11.0,0.39,2023-03-27,52.35803899985509,4.899699999642448
4.3,0.29,1.9,20.0,43.0,21.0,6.4,0.39,2023-03-27,52.359714000013874,4.866208000411839
4.3,0.33499999999999996,4.0,25.0,42.0,21.0,9.875,0.39,2023-03-27,52.37205599978701,4.904399999582005
4.3,0.33499999999999996,21.0,33.0,42.0,20.0,9.875,0.39,2023-03-27,52.374786000246935,4.86031900024369
4.3,0.33499999999999996,3.7,29.0,41.0,21.0,9.875,0.39,2023-03-27,52.38931400010768,4.9438219998869615
4.3,0.38,20.0,33.0,42.0,22.0,13.0,0.39,2023-03-27,52.389983000188224,4.88781099987638
4.3,0.33499999999999996,11.433333333333332,29.0,42.0,21.0,9.1,0.39,2023-03-27,52.39397200025616,4.870156999790721
4.2,0.25,5.7,17.0,74.5,23.0,8.3,0.24,2023-03-28,52.35803899985509,4.899699999642448
4.2,0.26,-0.43,11.0,75.0,23.0,9.3,0.24,2023-03-28,52.359714000013874,4.866208000411839
4.2,0.25,0.43,12.0,74.5,23.0,7.975,0.24,2023-03-28,52.37205599978701,4.904399999582005
4.2,0.25,8.6,21.0,74.5,23.0,7.975,0.24,2023-03-28,52.374786000246935,4.86031900024369
4.2,0.25,0.79,15.2,74.0,23.0,7.975,0.24,2023-03-28,52.38931400010768,4.9438219998869615
4.2,0.24,3.4,15.0,74.5,23.0,9.7,0.24,2023-03-28,52.389983000188224,4.88781099987638
4.2,0.25,3.0816666666666666,15.2,74.5,23.0,4.6,0.24,2023-03-28,52.39397200025616,4.870156999790721
9.7,0.32499999999999996,13.0,27.0,63.5,11.5,5.0,-0.0083,2023-03-29,52.35803899985509,4.899699999642448
9.7,0.3,-0.39,10.0,64.0,11.5,1.4,-0.0083,2023-03-29,52.359714000013874,4.866208000411839
9.7,0.32499999999999996,0.4,14.0,63.5,11.5,3.37,-0.0083,2023-03-29,52.37205599978701,4.904399999582005
9.7,0.32499999999999996,12.0,24.0,63.5,11.0,3.37,-0.0083,2023-03-29,52.374786000246935,4.86031900024369
9.7,0.32499999999999996,0.71,20.0,63.0,11.5,3.37,-0.0083,2023-03-29,52.38931400010768,4.9438219998869615
9.7,0.35,12.0,25.0,63.5,12.0,6.1,-0.0083,2023-03-29,52.389983000188224,4.88781099987638
9.7,0.32499999999999996,6.286666666666666,20.0,63.5,11.5,0.98,-0.0083,2023-03-29,52.39397200025616,4.870156999790721
12.9,0.29000000000000004,9.3,19.0,47.5,9.55,5.5,0.17,2023-03-30,52.35803899985509,4.899699999642448
12.9,0.33,0.43,14.0,46.0,9.55,5.8,0.17,2023-03-30,52.359714000013874,4.866208000411839
12.9,0.29000000000000004,0.05,19.0,47.5,9.55,4.8500000000000005,0.17,2023-03-30,52.37205599978701,4.904399999582005
12.9,0.29000000000000004,3.7,16.0,47.5,9.1,4.8500000000000005,0.17,2023-03-30,52.374786000246935,4.86031900024369
12.9,0.29000000000000004,0.2,16.6,49.0,9.55,4.8500000000000005,0.17,2023-03-30,52.38931400010768,4.9438219998869615
12.9,0.25,2.0,15.0,47.5,10.0,6.0,0.17,2023-03-30,52.389983000188224,4.88781099987638
12.9,0.29000000000000004,2.6133333333333333,16.6,47.5,9.55,2.1,0.17,2023-03-30,52.39397200025616,4.870156999790721
10.6,0.2,4.0,7.9,72.0,7.95,3.5,0.065,2023-03-31,52.35803899985509,4.899699999642448
10.6,0.21,-0.15,6.9,72.0,7.95,6.5,0.065,2023-03-31,52.359714000013874,4.866208000411839
10.6,0.2,-0.45,9.3,72.0,7.95,5.075,0.065,2023-03-31,52.37205599978701,4.904399999582005
10.6,0.2,0.97,6.5,72.0,7.6,5.075,0.065,2023-03-31,52.374786000246935,4.86031900024369
10.6,0.2,-0.083,7.279999999999999,72.0,7.95,5.075,0.065,2023-03-31,52.38931400010768,4.9438219998869615
10.6,0.19,1.0,5.8,72.0,8.3,6.7,0.065,2023-03-31,52.389983000188224,4.88781099987638
10.6,0.2,0.8811666666666667,7.279999999999999,72.0,7.95,3.6,0.065,2023-03-31,52.39397200025616,4.870156999790721
9.6,0.24,3.4,12.0,73.0,9.600000000000001,6.8,0.2,2023-04-01,52.35803899985509,4.899699999642448
9.6,0.25,0.15,8.8,74.0,9.600000000000001,4.7,0.2,2023-04-01,52.359714000013874,4.866208000411839
9.6,0.24,1.2,15.0,73.0,9.600000000000001,5.2250000000000005,0.2,2023-04-01,52.37205599978701,4.904399999582005
9.6,0.24,4.1,21.0,73.0,9.9,5.2250000000000005,0.2,2023-04-01,52.374786000246935,4.86031900024369
9.6,0.24,0.11,14.76,72.0,9.600000000000001,5.2250000000000005,0.2,2023-04-01,52.38931400010768,4.9438219998869615
9.6,0.23,5.5,17.0,73.0,9.3,6.6,0.2,2023-04-01,52.389983000188224,4.88781099987638
9.6,0.24,2.4099999999999997,14.76,73.0,9.600000000000001,2.8,0.2,2023-04-01,52.39397200025616,4.870156999790721
6.3,0.27,5.8,23.0,73.5,15.0,9.1,0.42,2023-04-02,52.35803899985509,4.899699999642448
6.3,0.29,0.51,14.0,77.0,15.0,8.5,0.42,2023-04-02,52.359714000013874,4.866208000411839
6.3,0.27,2.8,22.0,73.5,15.0,8.35,0.42,2023-04-02,52.37205599978701,4.904399999582005
6.3,0.27,7.1,25.0,73.5,15.0,8.35,0.42,2023-04-02,52.374786000246935,4.86031900024369
6.3,0.27,2.6,22.2,70.0,15.0,8.35,0.42,2023-04-02,52.38931400010768,4.9438219998869615
6.3,0.25,9.9,27.0,73.5,15.0,10.0,0.42,2023-04-02,52.389983000188224,4.88781099987638
6.3,0.27,4.785,22.2,73.5,15.0,5.8,0.42,2023-04-02,52.39397200025616,4.870156999790721
6.0,0.325,8.4,32.0,65.0,24.5,15.0,1.0,2023-04-03,52.35803899985509,4.899699999642448
6.0,0.32,0.89,23.0,65.0,24.5,16.0,1.0,2023-04-03,52.359714000013874,4.866208000411839
6.0,0.325,14.0,42.0,65.0,24.0,15.25,1.0,2023-04-03,52.374786000246935,4.86031900024369
6.0,0.325,3.2,34.75,65.0,24.5,15.25,1.0,2023-04-03,52.38931400010768,4.9438219998869615
6.0,0.33,15.0,42.0,65.0,25.0,17.0,1.0,2023-04-03,52.389983000188224,4.88781099987638
6.0,0.325,8.297999999999998,34.75,65.0,24.5,13.0,1.0,2023-04-03,52.39397200025616,4.870156999790721
5.5,0.38,17.0,39.0,48.5,19.0,14.0,0.49,2023-04-04,52.35803899985509,4.899699999642448
5.5,0.36,0.33,20.0,50.0,19.0,12.0,0.49,2023-04-04,52.359714000013874,4.866208000411839
5.5,0.38,3.8,35.0,48.5,19.0,12.225,0.49,2023-04-04,52.37205599978701,4.904399999582005
5.5,0.38,14.0,32.0,48.5,18.0,12.225,0.49,2023-04-04,52.374786000246935,4.86031900024369
5.5,0.38,2.0,32.4,47.0,19.0,12.225,0.49,2023-04-04,52.38931400010768,4.9438219998869615
5.5,0.4,14.0,36.0,48.5,20.0,13.0,0.49,2023-04-04,52.389983000188224,4.88781099987638
5.5,0.38,8.521666666666667,32.4,48.5,19.0,9.9,0.49,2023-04-04,52.39397200025616,4.870156999790721
6.3,0.28500000000000003,9.3,27.0,60.5,16.5,8.2,0.7,2023-04-05,52.35803899985509,4.899699999642448
6.3,0.31,0.87,22.0,56.0,16.5,7.4,0.7,2023-04-05,52.359714000013874,4.866208000411839
6.3,0.28500000000000003,1.4,37.0,60.5,16.5,7.675,0.7,2023-04-05,52.37205599978701,4.904399999582005
6.3,0.28500000000000003,3.6,24.0,60.5,16.0,7.675,0.7,2023-04-05,52.374786000246935,4.86031900024369
6.3,0.28500000000000003,0.24,28.0,65.0,16.5,7.675,0.7,2023-04-05,52.38931400010768,4.9438219998869615
6.3,0.26,2.2,30.0,60.5,17.0,9.4,0.7,2023-04-05,52.389983000188224,4.88781099987638
6.3,0.28500000000000003,2.935,28.0,60.5,16.5,5.7,0.7,2023-04-05,52.39397200025616,4.870156999790721
6.8,0.295,12.0,27.0,44.5,19.5,14.0,0.32,2023-04-06,52.35803899985509,4.899699999642448
6.8,0.3,1.3,18.0,44.0,19.5,14.0,0.32,2023-04-06,52.359714000013874,4.866208000411839
6.8,0.295,1.2,12.0,44.5,19.5,14.0,0.32,2023-04-06,52.37205599978701,4.904399999582005
6.8,0.295,7.3,26.0,44.5,19.0,14.0,0.32,2023-04-06,52.374786000246935,4.86031900024369
6.8,0.295,0.85,21.2,45.0,19.5,14.0,0.32,2023-04-06,52.38931400010768,4.9438219998869615
6.8,0.29,5.6,23.0,44.5,20.0,16.0,0.32,2023-04-06,52.389983000188224,4.88781099987638
6.8,0.295,4.708333333333333,21.2,44.5,19.5,12.0,0.32,2023-04-06,52.39397200025616,4.870156999790721
8.6,0.345,4.5,17.0,56.5,27.5,21.0,0.33,2023-04-07,52.35803899985509,4.899699999642448
8.6,0.31,-0.37,8.3,61.0,27.5,20.0,0.33,2023-04-07,52.359714000013874,4.866208000411839
8.6,0.345,1.2,23.0,56.5,27.5,21.5,0.33,2023-04-07,52.37205599978701,4.904399999582005
8.6,0.345,6.1,21.0,56.5,26.0,21.5,0.33,2023-04-07,52.374786000246935,4.86031900024369
8.6,0.345,0.54,20.259999999999998,52.0,27.5,21.5,0.33,2023-04-07,52.38931400010768,4.9438219998869615
8.6,0.38,11.0,32.0,56.5,29.0,25.0,0.33,2023-04-07,52.389983000188224,4.88781099987638
8.6,0.345,3.828333333333333,20.259999999999998,56.5,27.5,20.0,0.33,2023-04-07,52.39397200025616,4.870156999790721
8.6,0.3,9.4,20.0,61.5,14.0,9.7,0.47,2023-04-08,52.35803899985509,4.899699999642448
8.6,0.3,-0.36,9.7,63.0,14.0,8.7,0.47,2023-04-08,52.359714000013874,4.866208000411839
8.6,0.3,2.4,15.0,61.5,14.0,9.325,0.47,2023-04-08,52.37205599978701,4.904399999582005
8.6,0.3,5.9,17.0,61.5,13.0,9.325,0.47,2023-04-08,52.374786000246935,4.86031900024369
8.6,0.3,1.0,15.940000000000001,60.0,14.0,9.325,0.47,2023-04-08,52.38931400010768,4.9438219998869615
8.6,0.3,5.2,18.0,61.5,15.0,10.0,0.47,2023-04-08,52.389983000188224,4.88781099987638
8.6,0.3,3.923333333333334,15.940000000000001,61.5,14.0,8.9,0.47,2023-04-08,52.39397200025616,4.870156999790721
10.6,0.225,6.0,15.0,80.5,14.0,4.5,0.23,2023-04-09,52.35803899985509,4.899699999642448
10.6,0.23,-0.17,7.7,81.0,14.0,4.7,0.23,2023-04-09,52.359714000013874,4.866208000411839
10.6,0.225,7.3,16.0,80.5,14.0,4.199999999999999,0.23,2023-04-09,52.374786000246935,4.86031900024369
10.6,0.225,0.54,12.925,80.0,14.0,4.199999999999999,0.23,2023-04-09,52.38931400010768,4.9438219998869615
10.6,0.22,4.6,13.0,80.5,14.0,5.2,0.23,2023-04-09,52.389983000188224,4.88781099987638
10.6,0.225,3.653999999999999,12.925,80.5,14.0,2.4,0.23,2023-04-09,52.39397200025616,4.870156999790721
10.6,0.235,7.7,17.0,81.5,12.0,4.2,0.18,2023-04-10,52.35803899985509,4.899699999642448
10.6,0.23,-0.22,7.3,82.0,12.0,3.5,0.18,2023-04-10,52.359714000013874,4.866208000411839
10.6,0.235,0.5,14.0,81.5,12.0,3.625,0.18,2023-04-10,52.37205599978701,4.904399999582005
10.6,0.235,10.0,18.0,81.5,12.0,3.625,0.18,2023-04-10,52.374786000246935,4.86031900024369
10.6,0.235,0.64,14.459999999999999,81.0,12.0,3.625,0.18,2023-04-10,52.38931400010768,4.9438219998869615
10.6,0.24,6.0,16.0,81.5,12.0,4.8,0.18,2023-04-10,52.389983000188224,4.88781099987638
10.6,0.235,4.1033333333333335,14.459999999999999,81.5,12.0,2.0,0.18,2023-04-10,52.39397200025616,4.870156999790721
9.9,0.235,6.3,17.0,78.0,9.45,2.5,0.07,2023-04-11,52.35803899985509,4.899699999642448
9.9,0.23,-0.38,7.7,78.0,9.45,4.0,0.07,2023-04-11,52.359714000013874,4.866208000411839
9.9,0.235,0.05,14.425,78.0,9.45,3.275,0.07,2023-04-11,52.37205599978701,4.904399999582005
9.9,0.235,7.8,18.0,78.0,9.0,3.275,0.07,2023-04-11,52.374786000246935,4.86031900024369
9.9,0.235,0.078,14.425,78.0,9.45,3.275,0.07,2023-04-11,52.38931400010768,4.9438219998869615
9.9,0.24,4.5,15.0,78.0,9.9,5.2,0.07,2023-04-11,52.389983000188224,4.88781099987638
9.9,0.235,3.058,14.425,78.0,9.45,1.4,0.07,2023-04-11,52.39397200025616,4.870156999790721
9.6,0.29000000000000004,16.0,35.0,54.5,18.5,8.2,0.81,2023-04-12,52.35803899985509,4.899699999642448
9.6,0.26,1.2,19.0,57.0,18.5,9.5,0.81,2023-04-12,52.359714000013874,4.866208000411839
9.6,0.29000000000000004,17.0,37.0,54.5,19.0,9.025,0.81,2023-04-12,52.374786000246935,4.86031900024369
9.6,0.29000000000000004,4.5,31.75,52.0,18.5,9.025,0.81,2023-04-12,52.38931400010768,4.9438219998869615
9.6,0.32,16.0,36.0,54.5,18.0,11.0,0.81,2023-04-12,52.389983000188224,4.88781099987638
9.6,0.29000000000000004,10.940000000000001,31.75,54.5,18.5,7.4,0.81,2023-04-12,52.39397200025616,4.870156999790721
8.4,0.23,6.1,12.0,74.5,10.0,6.4,0.25,2023-04-13,52.35803899985509,4.899699999642448
8.4,0.26,0.23,8.5,75.0,10.0,5.3,0.25,2023-04-13,52.359714000013874,4.866208000411839
8.4,0.23,2.3,11.0,74.5,10.0,5.175000000000001,0.25,2023-04-13,52.374786000246935,4.86031900024369
8.4,0.23,3.3e-18,10.15,74.0,10.0,5.175000000000001,0.25,2023-04-13,52.38931400010768,4.9438219998869615
8.4,0.2,1.2,9.1,74.5,10.0,5.4,0.25,2023-04-13,52.389983000188224,4.88781099987638
8.4,0.23,1.9659999999999997,10.15,74.5,10.0,3.6,0.25,2023-04-13,52.39397200025616,4.870156999790721
8.9,0.2756469298245614,5.8,24.049452554744526,49.225245283018864,16.689607843137257,9.513673469387754,0.6911007843137256,2023-04-14,52.35803899985509,4.899699999642448
8.9,0.2495578512396694,0.32,16.67426900584795,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2023-04-14,52.359714000013874,4.866208000411839
8.9,0.2780581896551724,2.3,27.316014234875446,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2023-04-14,52.374786000246935,4.86031900024369
8.9,0.2791382978723404,-0.0087,21.466525821596246,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2023-04-14,52.38931400010768,4.9438219998869615
8.9,0.30500826446281,1.1,25.238831615120272,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2023-04-14,52.389983000188224,4.88781099987638
9.4,0.2756469298245614,8.4,24.049452554744526,49.225245283018864,16.689607843137257,9.513673469387754,0.6911007843137256,2023-04-15,52.35803899985509,4.899699999642448
9.4,0.2495578512396694,-0.045,16.67426900584795,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2023-04-15,52.359714000013874,4.866208000411839
9.4,0.2780581896551724,1.8,27.316014234875446,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2023-04-15,52.374786000246935,4.86031900024369
9.4,0.2791382978723404,0.12,21.466525821596246,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2023-04-15,52.38931400010768,4.9438219998869615
9.4,0.30500826446281,1.4,25.238831615120272,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2023-04-15,52.389983000188224,4.88781099987638
8.7,0.2756469298245614,3.5,24.049452554744526,49.225245283018864,16.689607843137257,9.513673469387754,0.6911007843137256,2023-04-16,52.35803899985509,4.899699999642448
8.7,0.2495578512396694,0.16,16.67426900584795,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2023-04-16,52.359714000013874,4.866208000411839
8.7,0.2780581896551724,1.9,27.316014234875446,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2023-04-16,52.374786000246935,4.86031900024369
8.7,0.2791382978723404,0.34,21.466525821596246,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2023-04-16,52.38931400010768,4.9438219998869615
8.7,0.30500826446281,3.6,25.238831615120272,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2023-04-16,52.389983000188224,4.88781099987638
9.8,0.2756469298245614,5.3,24.049452554744526,49.225245283018864,16.689607843137257,9.513673469387754,0.6911007843137256,2023-04-17,52.35803899985509,4.899699999642448
9.8,0.2495578512396694,0.41,16.67426900584795,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2023-04-17,52.359714000013874,4.866208000411839
9.8,0.2780581896551724,2.3,27.316014234875446,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2023-04-17,52.374786000246935,4.86031900024369
9.8,0.2791382978723404,0.23,21.466525821596246,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2023-04-17,52.38931400010768,4.9438219998869615
9.8,0.30500826446281,3.0,25.238831615120272,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2023-04-17,52.389983000188224,4.88781099987638
9.9,0.2756469298245614,4.8,24.049452554744526,49.225245283018864,16.689607843137257,9.513673469387754,0.6911007843137256,2023-04-18,52.35803899985509,4.899699999642448
9.9,0.2495578512396694,0.7,16.67426900584795,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2023-04-18,52.359714000013874,4.866208000411839
9.9,0.2780581896551724,2.6,27.316014234875446,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2023-04-18,52.374786000246935,4.86031900024369
9.9,0.2791382978723404,0.12,21.466525821596246,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2023-04-18,52.38931400010768,4.9438219998869615
9.9,0.30500826446281,2.5,25.238831615120272,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2023-04-18,52.389983000188224,4.88781099987638
10.7,0.2756469298245614,3.9,24.049452554744526,49.225245283018864,16.689607843137257,9.513673469387754,0.6911007843137256,2023-04-19,52.35803899985509,4.899699999642448
10.7,0.2495578512396694,0.37,16.67426900584795,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2023-04-19,52.359714000013874,4.866208000411839
10.7,0.2780581896551724,6.9,27.316014234875446,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2023-04-19,52.374786000246935,4.86031900024369
10.7,0.2791382978723404,0.71,21.466525821596246,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2023-04-19,52.38931400010768,4.9438219998869615
10.7,0.30500826446281,9.2,25.238831615120272,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2023-04-19,52.389983000188224,4.88781099987638
11.0,0.28152368421052637,3.3627493697478985,20.0,49.47648967551623,17.47513888888889,10.328106540084388,0.6657586666666667,2023-04-23,52.37205599978701,4.904399999582005
8.9,0.235,0.74,31.0,70.5,13.0,5.533333333333334,0.61,2023-04-24,52.35803899985509,4.899699999642448
8.9,0.24,0.74,14.0,70.0,13.0,5.8,0.61,2023-04-24,52.359714000013874,4.866208000411839
8.9,0.235,0.74,18.0,70.5,13.0,5.533333333333334,0.61,2023-04-24,52.37205599978701,4.904399999582005
8.9,0.235,0.74,35.0,70.5,13.0,5.533333333333334,0.61,2023-04-24,52.374786000246935,4.86031900024369
8.9,0.235,0.74,25.6,71.0,13.0,5.533333333333334,0.61,2023-04-24,52.38931400010768,4.9438219998869615
8.9,0.23,0.74,30.0,70.5,13.0,7.0,0.61,2023-04-24,52.389983000188224,4.88781099987638
8.9,0.235,0.74,25.6,70.5,13.0,3.8,0.61,2023-04-24,52.39397200025616,4.870156999790721
6.7,0.26,0.7,27.0,61.0,17.0,6.8,0.27,2023-04-25,52.35803899985509,4.899699999642448
6.7,0.26,0.7,17.0,61.0,17.0,7.1,0.27,2023-04-25,52.359714000013874,4.866208000411839
6.7,0.26,0.7,17.0,61.0,17.0,6.8,0.27,2023-04-25,52.37205599978701,4.904399999582005
6.7,0.26,0.7,36.0,61.0,17.0,6.8,0.27,2023-04-25,52.374786000246935,4.86031900024369
6.7,0.26,0.7,25.6,61.0,17.0,6.8,0.27,2023-04-25,52.38931400010768,4.9438219998869615
6.7,0.26,0.7,31.0,61.0,17.0,8.8,0.27,2023-04-25,52.389983000188224,4.88781099987638
6.7,0.26,0.7,25.6,61.0,17.0,4.5,0.27,2023-04-25,52.39397200025616,4.870156999790721
6.2,0.30000000000000004,-0.1,20.0,55.5,22.0,14.333333333333334,0.66,2023-04-26,52.35803899985509,4.899699999642448
6.2,0.32,-0.1,18.0,54.0,22.0,15.0,0.66,2023-04-26,52.359714000013874,4.866208000411839
6.2,0.30000000000000004,-0.1,15.0,55.5,22.0,14.333333333333334,0.66,2023-04-26,52.37205599978701,4.904399999582005
6.2,0.30000000000000004,-0.1,22.0,55.5,22.0,14.333333333333334,0.66,2023-04-26,52.374786000246935,4.86031900024369
6.2,0.30000000000000004,-0.1,19.8,57.0,22.0,14.333333333333334,0.66,2023-04-26,52.38931400010768,4.9438219998869615
6.2,0.28,-0.1,24.0,55.5,22.0,15.0,0.66,2023-04-26,52.389983000188224,4.88781099987638
6.2,0.30000000000000004,-0.1,19.8,55.5,22.0,13.0,0.66,2023-04-26,52.39397200025616,4.870156999790721
7.7,0.225,2.3,23.0,82.5,19.0,11.0,0.66,2023-04-27,52.35803899985509,4.899699999642448
7.7,0.25,2.3,12.0,83.0,19.0,11.0,0.66,2023-04-27,52.359714000013874,4.866208000411839
7.7,0.225,2.3,22.0,82.5,19.0,11.0,0.66,2023-04-27,52.37205599978701,4.904399999582005
7.7,0.225,2.3,15.0,82.5,19.0,11.0,0.66,2023-04-27,52.374786000246935,4.86031900024369
7.7,0.225,2.3,17.4,82.0,19.0,11.0,0.66,2023-04-27,52.38931400010768,4.9438219998869615
7.7,0.2,2.3,15.0,82.5,19.0,13.0,0.66,2023-04-27,52.389983000188224,4.88781099987638
7.7,0.225,2.3,17.4,82.5,19.0,9.0,0.66,2023-04-27,52.39397200025616,4.870156999790721
10.2,0.27,1.4,14.0,70.5,13.0,6.266666666666667,0.29,2023-04-28,52.35803899985509,4.899699999642448
10.2,0.27,1.4,13.0,70.0,13.0,4.6,0.29,2023-04-28,52.359714000013874,4.866208000411839
10.2,0.27,1.4,18.0,70.5,13.0,6.266666666666667,0.29,2023-04-28,52.37205599978701,4.904399999582005
10.2,0.27,1.4,21.0,70.5,13.0,6.266666666666667,0.29,2023-04-28,52.374786000246935,4.86031900024369
10.2,0.27,1.4,17.6,71.0,13.0,6.266666666666667,0.29,2023-04-28,52.38931400010768,4.9438219998869615
10.2,0.27,1.4,22.0,70.5,13.0,8.5,0.29,2023-04-28,52.389983000188224,4.88781099987638
10.2,0.27,1.4,17.6,70.5,13.0,5.7,0.29,2023-04-28,52.39397200025616,4.870156999790721
11.4,0.34,0.65,29.0,60.5,19.0,10.566666666666666,2.2,2023-04-29,52.35803899985509,4.899699999642448
11.4,0.34,0.65,24.0,59.0,19.0,9.2,2.2,2023-04-29,52.359714000013874,4.866208000411839
11.4,0.34,0.65,16.0,60.5,19.0,10.566666666666666,2.2,2023-04-29,52.37205599978701,4.904399999582005
11.4,0.34,0.65,35.0,60.5,19.0,10.566666666666666,2.2,2023-04-29,52.374786000246935,4.86031900024369
11.4,0.34,0.65,29.0,62.0,19.0,10.566666666666666,2.2,2023-04-29,52.38931400010768,4.9438219998869615
11.4,0.34,0.65,41.0,60.5,19.0,13.0,2.2,2023-04-29,52.389983000188224,4.88781099987638
11.4,0.34,0.65,29.0,60.5,19.0,9.5,2.2,2023-04-29,52.39397200025616,4.870156999790721
11.5,0.245,7.1,15.0,83.0,13.0,5.5,0.66,2023-04-30,52.35803899985509,4.899699999642448
11.5,0.27,0.021,7.5,84.0,13.0,5.6,0.66,2023-04-30,52.359714000013874,4.866208000411839
11.5,0.245,-0.05,8.3,83.0,13.0,5.5,0.66,2023-04-30,52.37205599978701,4.904399999582005
11.5,0.245,1.8,12.0,83.0,13.0,5.5,0.66,2023-04-30,52.374786000246935,4.86031900024369
11.5,0.245,0.022,10.959999999999999,82.0,13.0,5.5,0.66,2023-04-30,52.38931400010768,4.9438219998869615
11.5,0.22,1.0,12.0,83.0,13.0,7.7,0.66,2023-04-30,52.389983000188224,4.88781099987638
11.5,0.245,1.6488333333333334,10.959999999999999,83.0,13.0,3.2,0.66,2023-04-30,52.39397200025616,4.870156999790721
11.7,0.27,3.9,11.0,77.5,14.0,6.2,0.37,2023-05-01,52.35803899985509,4.899699999642448
11.7,0.29,-0.083,6.9,78.0,14.0,6.3,0.37,2023-05-01,52.359714000013874,4.866208000411839
11.7,0.27,0.21,7.0,77.5,14.0,6.2,0.37,2023-05-01,52.37205599978701,4.904399999582005
